fighter_1,fighter_2,date,location,referee,fighter_1_kd,fighter_2_kd,fighter_1_sig_str,fighter_2_sig_str,fighter_1_td,fighter_2_td,fighter_1_sub,fighter_2_sub,result,winner,weight_class,method,rounds,time,title_fight
Daniel Cormier,Patrick Cummins,2014-02-22,"Las Vegas, Nevada, USA",Mario Yamasaki,1,0,18,8,0,0,0,0,win,Daniel Cormier,Light Heavyweight,KO/TKO Punch,1,00:01:19,False
Rory MacDonald,Demian Maia,2014-02-22,"Las Vegas, Nevada, USA",Yves Lavigne,0,0,75,51,0,2,0,0,win,Rory MacDonald,Welterweight,U-DEC,3,00:05:00,False
Mike Pyle,TJ Waldburger,2014-02-22,"Las Vegas, Nevada, USA",Herb Dean,0,0,56,38,4,0,1,1,win,Mike Pyle,Welterweight,KO/TKO Elbows,3,00:04:03,False
Stephen Thompson,Robert Whittaker,2014-02-22,"Las Vegas, Nevada, USA",Mario Yamasaki,1,0,38,19,0,0,0,0,win,Stephen Thompson,Welterweight,KO/TKO Punches,1,00:03:43,False
Alexis Davis,Jessica Eye,2014-02-22,"Las Vegas, Nevada, USA",Yves Lavigne,0,0,53,47,2,0,0,0,win,Alexis Davis,Women's Bantamweight,S-DEC,3,00:05:00,False
Raphael Assuncao,Pedro Munhoz,2014-02-22,"Las Vegas, Nevada, USA",Chris Tognoni,0,0,100,33,3,0,0,1,win,Raphael Assuncao,Bantamweight,U-DEC,3,00:05:00,False
Aljamain Sterling,Cody Gibson,2014-02-22,"Las Vegas, Nevada, USA",Herb Dean,0,0,46,18,3,4,3,1,win,Aljamain Sterling,Bantamweight,U-DEC,3,00:05:00,False
Zach Makovsky,Josh Sampo,2014-02-22,"Las Vegas, Nevada, USA",Chris Tognoni,0,0,34,19,5,0,0,0,win,Zach Makovsky,Flyweight,U-DEC,3,00:05:00,False
Erik Koch,Rafaello Oliveira,2014-02-22,"Las Vegas, Nevada, USA",Yves Lavigne,1,0,19,1,0,0,0,0,win,Erik Koch,Lightweight,KO/TKO Punches,1,00:01:24,False
Ernest Chavez,Yosdenis Cedeno,2014-02-22,"Las Vegas, Nevada, USA",Chris Tognoni,0,0,28,26,2,0,0,0,win,Ernest Chavez,Lightweight,S-DEC,3,00:05:00,False
Lyoto Machida,Gegard Mousasi,2014-02-15,"Jaragua do Sul, Santa Catarina, Brazil",Mario Yamasaki,0,0,28,36,1,0,0,0,win,Lyoto Machida,Middleweight,U-DEC,5,00:05:00,False
Jacare Souza,Francis Carmont,2014-02-15,"Jaragua do Sul, Santa Catarina, Brazil",Keith Peterson,0,0,16,19,2,0,3,0,win,Jacare Souza,Middleweight,U-DEC,3,00:05:00,False
Erick Silva,Takenori Sato,2014-02-15,"Jaragua do Sul, Santa Catarina, Brazil",Mario Yamasaki,0,0,18,0,0,0,0,0,win,Erick Silva,Welterweight,KO/TKO Punches,1,00:00:52,False
Nicholas Musoke,Viscardi Andrade,2014-02-15,"Jaragua do Sul, Santa Catarina, Brazil",Keith Peterson,0,1,45,24,2,1,0,0,win,Nicholas Musoke,Welterweight,U-DEC,3,00:05:00,False
Charles Oliveira,Andy Ogle,2014-02-15,"Jaragua do Sul, Santa Catarina, Brazil",Mario Yamasaki,0,0,23,21,3,1,2,0,win,Charles Oliveira,Featherweight,SUB Triangle Choke,3,00:02:40,False
Joe Proctor,Cristiano Marcello,2014-02-15,"Jaragua do Sul, Santa Catarina, Brazil",Osiris de Medeiros,0,0,67,26,0,1,1,1,win,Joe Proctor,Lightweight,U-DEC,3,00:05:00,False
Rodrigo Damm,Ivan Jorge,2014-02-15,"Jaragua do Sul, Santa Catarina, Brazil",Mario Yamasaki,0,0,68,63,1,0,1,1,win,Rodrigo Damm,Lightweight,U-DEC,3,00:05:00,False
Francisco Trinaldo,Jesse Ronson,2014-02-15,"Jaragua do Sul, Santa Catarina, Brazil",Keith Peterson,0,0,55,53,1,0,0,0,win,Francisco Trinaldo,Lightweight,S-DEC,3,00:05:00,False
Iuri Alcantara,Wilson Reis,2014-02-15,"Jaragua do Sul, Santa Catarina, Brazil",Osiris de Medeiros,1,0,42,23,2,3,0,0,win,Iuri Alcantara,Bantamweight,S-DEC,3,00:05:00,False
Felipe Arantes,Maximo Blanco,2014-02-15,"Jaragua do Sul, Santa Catarina, Brazil",Mario Yamasaki,1,0,39,44,1,3,1,0,win,Felipe Arantes,Featherweight,U-DEC,3,00:05:00,False
Ildemar Alcantara,Albert Tumenov,2014-02-15,"Jaragua do Sul, Santa Catarina, Brazil",Keith Peterson,0,0,50,32,4,1,0,0,win,Ildemar Alcantara,Welterweight,S-DEC,3,00:05:00,False
Zubaira Tukhugov,Douglas Silva de Andrade,2014-02-15,"Jaragua do Sul, Santa Catarina, Brazil",Osiris de Medeiros,0,0,35,27,3,0,0,0,win,Zubaira Tukhugov,Featherweight,U-DEC,3,00:05:00,False
Renan Barao,Urijah Faber,2014-02-01,"Newark, New Jersey, USA",Herb Dean,1,0,17,8,0,0,0,0,win,Renan Barao,Bantamweight,KO/TKO Punch,1,00:03:42,True
Jose Aldo,Ricardo Lamas,2014-02-01,"Newark, New Jersey, USA",Keith Peterson,0,0,62,41,2,1,2,0,win,Jose Aldo,Featherweight,U-DEC,5,00:05:00,True
Alistair Overeem,Frank Mir,2014-02-01,"Newark, New Jersey, USA",Dan Miragliotta,1,0,62,3,0,1,0,1,win,Alistair Overeem,Heavyweight,U-DEC,3,00:05:00,False
Ali Bagautinov,John Lineker,2014-02-01,"Newark, New Jersey, USA",Keith Peterson,0,0,49,27,6,0,1,2,win,Ali Bagautinov,Flyweight,U-DEC,3,00:05:00,False
Abel Trujillo,Jamie Varner,2014-02-01,"Newark, New Jersey, USA",Dan Miragliotta,1,0,18,36,0,0,0,1,win,Abel Trujillo,Lightweight,KO/TKO Punch,2,00:02:32,False
Alan Patrick,John Makdessi,2014-02-01,"Newark, New Jersey, USA",Dan Miragliotta,0,0,40,61,2,0,0,0,win,Alan Patrick,Lightweight,U-DEC,3,00:05:00,False
Chris Cariaso,Danny Martinez,2014-02-01,"Newark, New Jersey, USA",Keith Peterson,0,0,73,33,0,5,0,0,win,Chris Cariaso,Flyweight,U-DEC,3,00:05:00,False
Nick Catone,Tom Watson,2014-02-01,"Newark, New Jersey, USA",Herb Dean,0,0,31,50,5,0,0,0,win,Nick Catone,Middleweight,S-DEC,3,00:05:00,False
Al Iaquinta,Kevin Lee,2014-02-01,"Newark, New Jersey, USA",Herb Dean,1,0,49,39,0,1,1,2,win,Al Iaquinta,Lightweight,U-DEC,3,00:05:00,False
Clint Hester,Andy Enz,2014-02-01,"Newark, New Jersey, USA",Gasper Oliver,1,0,72,69,2,0,0,0,win,Clint Hester,Middleweight,U-DEC,3,00:05:00,False
Rashid Magomedov,Anthony Rocco Martin,2014-02-01,"Newark, New Jersey, USA",Gasper Oliver,0,0,46,18,0,1,1,1,win,Rashid Magomedov,Lightweight,U-DEC,3,00:05:00,False
Neil Magny,Gasan Umalatov,2014-02-01,"Newark, New Jersey, USA",Gasper Oliver,0,0,71,34,1,2,0,0,win,Neil Magny,Welterweight,U-DEC,3,00:05:00,False
Benson Henderson,Josh Thomson,2014-01-25,"Chicago, Illinois, USA",John McCarthy,0,0,46,19,4,4,1,0,win,Benson Henderson,Lightweight,S-DEC,5,00:05:00,False
Stipe Miocic,Gabriel Gonzaga,2014-01-25,"Chicago, Illinois, USA",Herb Dean,0,0,63,29,1,1,0,0,win,Stipe Miocic,Heavyweight,U-DEC,3,00:05:00,False
Donald Cerrone,Adriano Martins,2014-01-25,"Chicago, Illinois, USA",John McCarthy,1,0,16,13,1,0,0,0,win,Donald Cerrone,Lightweight,KO/TKO Kick,1,00:04:40,False
Jeremy Stephens,Darren Elkins,2014-01-25,"Chicago, Illinois, USA",John McCarthy,0,0,40,21,1,0,0,4,win,Jeremy Stephens,Featherweight,U-DEC,3,00:05:00,False
Alex Caceres,Sergio Pettis,2014-01-25,"Chicago, Illinois, USA",Herb Dean,1,0,53,49,1,1,1,0,win,Alex Caceres,Bantamweight,SUB Rear Naked Choke,3,00:04:39,False
Eddie Wineland,Yves Jabouin,2014-01-25,"Chicago, Illinois, USA",Robert Madrigal,1,0,54,33,0,0,0,0,win,Eddie Wineland,Bantamweight,KO/TKO Punches,2,00:04:16,False
Hugo Viana,Ramiro Hernandez,2014-01-25,"Chicago, Illinois, USA",Otto Torriero,1,0,79,40,0,0,0,0,win,Hugo Viana,Bantamweight,U-DEC,3,00:05:00,False
Daron Cruickshank,Mike Rio,2014-01-25,"Chicago, Illinois, USA",Herb Dean,2,0,46,10,1,0,1,1,win,Daron Cruickshank,Lightweight,KO/TKO Kick,2,00:04:56,False
George Sullivan,Mike Rhodes,2014-01-25,"Chicago, Illinois, USA",John McCarthy,0,0,61,51,2,2,0,1,win,George Sullivan,Welterweight,U-DEC,3,00:05:00,False
Nikita Krylov,Walt Harris,2014-01-25,"Chicago, Illinois, USA",Robert Madrigal,1,0,11,1,0,0,0,0,win,Nikita Krylov,Heavyweight,KO/TKO Kick,1,00:00:25,False
Luke Rockhold,Constantinos Philippou,2014-01-15,"Duluth, Georgia, USA",Herb Dean,1,0,12,4,0,0,0,0,win,Luke Rockhold,Middleweight,KO/TKO Kick,1,00:02:31,False
Brad Tavares,Lorenz Larkin,2014-01-15,"Duluth, Georgia, USA",Herb Dean,0,0,45,39,2,0,0,0,win,Brad Tavares,Middleweight,U-DEC,3,00:05:00,False
TJ Dillashaw,Mike Easton,2014-01-15,"Duluth, Georgia, USA",Dan Miragliotta,0,0,117,46,2,0,0,0,win,TJ Dillashaw,Bantamweight,U-DEC,3,00:05:00,False
Yoel Romero,Derek Brunson,2014-01-15,"Duluth, Georgia, USA",Blake Grice,0,0,60,38,0,3,0,0,win,Yoel Romero,Middleweight,KO/TKO Elbows,3,00:03:23,False
John Moraga,Dustin Ortiz,2014-01-15,"Duluth, Georgia, USA",Dan Miragliotta,0,0,43,35,0,2,1,0,win,John Moraga,Flyweight,S-DEC,3,00:05:00,False
Cole Miller,Sam Sicilia,2014-01-15,"Duluth, Georgia, USA",Herb Dean,1,0,38,14,0,0,1,0,win,Cole Miller,Featherweight,SUB Rear Naked Choke,2,00:01:54,False
Ramsey Nijem,Justin Edwards,2014-01-15,"Duluth, Georgia, USA",George Allen,0,0,46,25,5,0,1,1,win,Ramsey Nijem,Lightweight,U-DEC,3,00:05:00,False
Elias Silverio,Isaac Vallie-Flagg,2014-01-15,"Duluth, Georgia, USA",Blake Grice,1,0,81,21,4,0,0,0,win,Elias Silverio,Lightweight,U-DEC,3,00:05:00,False
Trevor Smith,Brian Houston,2014-01-15,"Duluth, Georgia, USA",Blake Grice,0,0,57,30,1,1,1,0,win,Trevor Smith,Middleweight,S-DEC,3,00:05:00,False
Louis Smolka,Alptekin Ozkilic,2014-01-15,"Duluth, Georgia, USA",Herb Dean,0,0,92,60,0,9,1,0,win,Louis Smolka,Flyweight,U-DEC,3,00:05:00,False
Vinc Pichel,Garett Whiteley,2014-01-15,"Duluth, Georgia, USA",George Allen,0,0,44,44,8,0,1,2,win,Vinc Pichel,Lightweight,U-DEC,3,00:05:00,False
Beneil Dariush,Charlie Brenneman,2014-01-15,"Duluth, Georgia, USA",Dan Miragliotta,1,0,9,5,0,0,1,0,win,Beneil Dariush,Lightweight,SUB Rear Naked Choke,1,00:01:45,False
Tarec Saffiedine,Hyun Gyu Lim,2014-01-04,"Singapore, Singapore",Leon Roberts,3,0,120,122,1,0,1,1,win,Tarec Saffiedine,Welterweight,U-DEC,5,00:05:00,False
Tatsuya Kawajiri,Sean Soriano,2014-01-04,"Singapore, Singapore",Steve Perceval,0,0,32,19,3,0,1,0,win,Tatsuya Kawajiri,Featherweight,SUB Rear Naked Choke,2,00:00:50,False
Kiichi Kunimoto,Luiz Dutra,2014-01-04,"Singapore, Singapore",John Sharp,0,0,12,10,0,0,0,0,win,Kiichi Kunimoto,Welterweight,DQ,1,00:02:57,False
Kyung Ho Kang,Shunichi Shimizu,2014-01-04,"Singapore, Singapore",Steve Perceval,0,0,65,2,2,0,4,0,win,Kyung Ho Kang,Bantamweight,SUB Arm Triangle,3,00:03:53,False
Max Holloway,Will Chope,2014-01-04,"Singapore, Singapore",Leon Roberts,2,0,74,33,0,0,0,0,win,Max Holloway,Featherweight,KO/TKO Punch,2,00:02:27,False
Katsunori Kikuno,Quinn Mulhern,2014-01-04,"Singapore, Singapore",Steve Perceval,0,0,23,16,3,0,0,0,win,Katsunori Kikuno,Lightweight,U-DEC,3,00:05:00,False
Royston Wee,Dave Galera,2014-01-04,"Singapore, Singapore",John Sharp,0,0,8,25,6,0,0,2,win,Royston Wee,Bantamweight,U-DEC,3,00:05:00,False
Mairbek Taisumov,Tae Hyun Bang,2014-01-04,"Singapore, Singapore",Leon Roberts,0,0,33,26,5,0,0,0,win,Mairbek Taisumov,Lightweight,U-DEC,3,00:05:00,False
Dustin Kimura,Jon Delos Reyes,2014-01-04,"Singapore, Singapore",Steve Perceval,0,1,1,9,0,1,1,0,win,Dustin Kimura,Bantamweight,SUB Armbar,1,00:02:13,False
Russell Doane,Leandro Issa,2014-01-04,"Singapore, Singapore",John Sharp,0,0,43,17,0,2,1,1,win,Russell Doane,Bantamweight,SUB Triangle Choke,2,00:04:59,False
Chris Weidman,Anderson Silva,2013-12-28,"Las Vegas, Nevada, USA",Herb Dean,1,0,20,8,1,0,1,0,win,Chris Weidman,Middleweight,KO/TKO,2,00:01:16,True
Ronda Rousey,Miesha Tate,2013-12-28,"Las Vegas, Nevada, USA",Mario Yamasaki,0,0,40,24,6,1,3,0,win,Ronda Rousey,Women's Bantamweight,SUB Armbar,3,00:00:58,True
Travis Browne,Josh Barnett,2013-12-28,"Las Vegas, Nevada, USA",Yves Lavigne,0,0,12,5,0,0,0,0,win,Travis Browne,Heavyweight,KO/TKO Elbows,1,00:01:00,False
Jim Miller,Fabricio Camoes,2013-12-28,"Las Vegas, Nevada, USA",Herb Dean,0,0,6,11,1,0,1,0,win,Jim Miller,Lightweight,SUB Armbar,1,00:03:42,False
Dustin Poirier,Diego Brandao,2013-12-28,"Las Vegas, Nevada, USA",Mario Yamasaki,1,0,44,16,0,1,0,0,win,Dustin Poirier,Featherweight,KO/TKO Punches,1,00:04:54,False
Uriah Hall,Chris Leben,2013-12-28,"Las Vegas, Nevada, USA",Steve Mazzagatti,1,0,20,11,0,0,0,0,win,Uriah Hall,Middleweight,KO/TKO,1,00:05:00,False
Michael Johnson,Gleison Tibau,2013-12-28,"Las Vegas, Nevada, USA",Yves Lavigne,1,0,22,12,0,0,0,0,win,Michael Johnson,Lightweight,KO/TKO Punch,2,00:01:32,False
John Howard,Siyar Bahadurzada,2013-12-28,"Las Vegas, Nevada, USA",Steve Mazzagatti,0,0,47,44,3,1,0,0,win,John Howard,Welterweight,U-DEC,3,00:05:00,False
William Macario,Bobby Voelker,2013-12-28,"Las Vegas, Nevada, USA",Mario Yamasaki,0,0,133,61,3,0,0,0,win,William Macario,Welterweight,U-DEC,3,00:05:00,False
Robert Peralta,Estevan Payan,2013-12-28,"Las Vegas, Nevada, USA",Yves Lavigne,1,0,34,32,2,1,0,0,win,Robert Peralta,Featherweight,KO/TKO Punches,3,00:00:12,False
Demetrious Johnson,Joseph Benavidez,2013-12-14,"Sacramento, California, USA",John McCarthy,1,0,7,4,0,0,0,0,win,Demetrious Johnson,Flyweight,KO/TKO Punch,1,00:02:08,True
Urijah Faber,Michael McDonald,2013-12-14,"Sacramento, California, USA",Herb Dean,1,0,29,9,1,0,1,0,win,Urijah Faber,Bantamweight,SUB Guillotine Choke,2,00:03:22,False
Chad Mendes,Nik Lentz,2013-12-14,"Sacramento, California, USA",John McCarthy,0,0,35,40,7,0,1,0,win,Chad Mendes,Featherweight,U-DEC,3,00:05:00,False
Joe Lauzon,Mac Danzig,2013-12-14,"Sacramento, California, USA",John McCarthy,0,0,43,52,3,0,2,0,win,Joe Lauzon,Lightweight,U-DEC,3,00:05:00,False
Ryan LaFlare,Court McGee,2013-12-14,"Sacramento, California, USA",Herb Dean,0,0,68,54,4,4,1,2,win,Ryan LaFlare,Welterweight,U-DEC,3,00:05:00,False
Edson Barboza,Danny Castillo,2013-12-14,"Sacramento, California, USA",Mike Beltran,1,0,43,55,0,1,1,1,win,Edson Barboza,Lightweight,M-DEC,3,00:05:00,False
King Green,Pat Healy,2013-12-14,"Sacramento, California, USA",Herb Dean,0,0,80,59,3,2,0,0,win,King Green,Lightweight,U-DEC,3,00:05:00,False
Zach Makovsky,Scott Jorgensen,2013-12-14,"Sacramento, California, USA",Mike Beltran,0,0,26,31,6,1,1,1,win,Zach Makovsky,Flyweight,U-DEC,3,00:05:00,False
Sam Stout,Cody McKenzie,2013-12-14,"Sacramento, California, USA",Herb Dean,0,0,54,31,1,1,1,0,win,Sam Stout,Lightweight,U-DEC,3,00:05:00,False
Abel Trujillo,Roger Bowling,2013-12-14,"Sacramento, California, USA",John McCarthy,0,0,43,9,5,0,0,0,win,Abel Trujillo,Lightweight,KO/TKO Punches,2,00:01:35,False
Alptekin Ozkilic,Darren Uyenoyama,2013-12-14,"Sacramento, California, USA",Mike Beltran,0,0,27,33,3,2,0,0,win,Alptekin Ozkilic,Flyweight,S-DEC,3,00:05:00,False
Mauricio Rua,James Te Huna,2013-12-06,"Brisbane, Queensland, Australia",John Sharp,1,0,9,1,0,0,0,0,win,Mauricio Rua,Light Heavyweight,KO/TKO Punch,1,00:01:03,False
Ryan Bader,Anthony Perosh,2013-12-06,"Brisbane, Queensland, Australia",John Sharp,0,0,70,9,3,0,0,0,win,Ryan Bader,Light Heavyweight,U-DEC,3,00:05:00,False
Soa Palelei,Pat Barry,2013-12-06,"Brisbane, Queensland, Australia",Steve Perceval,0,0,12,1,1,0,0,0,win,Soa Palelei,Heavyweight,KO/TKO Punches,1,00:02:09,False
Clint Hester,Dylan Andrews,2013-12-06,"Brisbane, Queensland, Australia",Cameron Quinn,0,0,27,13,1,2,0,0,win,Clint Hester,Middleweight,KO/TKO,2,00:05:00,False
Bethe Correia,Julie Kedzie,2013-12-06,"Brisbane, Queensland, Australia",Steve Perceval,0,0,65,54,1,0,0,0,win,Bethe Correia,Women's Bantamweight,S-DEC,3,00:05:00,False
Takeya Mizugaki,Nam Phan,2013-12-06,"Brisbane, Queensland, Australia",John Sharp,0,0,152,100,3,0,0,0,win,Takeya Mizugaki,Bantamweight,U-DEC,3,00:05:00,False
Caio Magalhaes,Nick Ring,2013-12-06,"Brisbane, Queensland, Australia",Cameron Quinn,0,0,32,30,0,3,0,1,win,Caio Magalhaes,Middleweight,U-DEC,3,00:05:00,False
Justin Scoggins,Richie Vaculik,2013-12-06,"Brisbane, Queensland, Australia",Steve Perceval,0,0,27,2,2,0,0,0,win,Justin Scoggins,Flyweight,KO/TKO Punches,1,00:04:43,False
Krzysztof Jotko,Bruno Santos,2013-12-06,"Brisbane, Queensland, Australia",John Sharp,0,0,17,12,1,1,0,1,win,Krzysztof Jotko,Middleweight,U-DEC,3,00:05:00,False
Alex Garcia,Ben Wall,2013-12-06,"Brisbane, Queensland, Australia",Cameron Quinn,1,0,9,1,0,0,0,0,win,Alex Garcia,Welterweight,KO/TKO Punch,1,00:00:43,False
Nate Diaz,Gray Maynard,2013-11-30,"Las Vegas, Nevada, USA",Yves Lavigne,0,0,33,5,0,1,0,0,win,Nate Diaz,Lightweight,KO/TKO Punches,1,00:02:38,False
Julianna Pena,Jessica Rakoczy,2013-11-30,"Las Vegas, Nevada, USA",Mario Yamasaki,0,0,33,4,2,0,0,0,win,Julianna Pena,Women's Bantamweight,KO/TKO Punches,1,00:04:59,True
Chris Holdsworth,Davey Grant,2013-11-30,"Las Vegas, Nevada, USA",Yves Lavigne,0,0,15,18,1,0,1,0,win,Chris Holdsworth,Bantamweight,SUB Rear Naked Choke,2,00:02:10,True
Jessamyn Duke,Peggy Morgan,2013-11-30,"Las Vegas, Nevada, USA",Kim Winslow,0,0,123,34,1,0,3,0,win,Jessamyn Duke,Women's Bantamweight,U-DEC,3,00:05:00,False
Raquel Pennington,Roxanne Modafferi,2013-11-30,"Las Vegas, Nevada, USA",Chris Tognoni,0,0,80,42,1,0,1,0,win,Raquel Pennington,Women's Bantamweight,U-DEC,3,00:05:00,False
Akira Corassani,Maximo Blanco,2013-11-30,"Las Vegas, Nevada, USA",Mario Yamasaki,0,0,1,5,0,1,0,0,win,Akira Corassani,Featherweight,DQ,1,00:00:25,False
Tom Niinimaki,Rani Yahya,2013-11-30,"Las Vegas, Nevada, USA",Kim Winslow,0,0,17,15,4,2,0,4,win,Tom Niinimaki,Featherweight,S-DEC,3,00:05:00,False
Jared Rosholt,Walt Harris,2013-11-30,"Las Vegas, Nevada, USA",Chris Tognoni,0,2,33,18,1,0,0,0,win,Jared Rosholt,Heavyweight,U-DEC,3,00:05:00,False
Sean Spencer,Drew Dober,2013-11-30,"Las Vegas, Nevada, USA",Yves Lavigne,0,0,105,61,0,0,0,0,win,Sean Spencer,Welterweight,U-DEC,3,00:05:00,False
Josh Sampo,Ryan Benoit,2013-11-30,"Las Vegas, Nevada, USA",Chris Tognoni,0,0,28,18,2,0,5,1,win,Josh Sampo,Flyweight,SUB Rear Naked Choke,2,00:04:31,False
Georges St-Pierre,Johny Hendricks,2013-11-16,"Las Vegas, Nevada, USA",Mario Yamasaki,0,0,101,85,3,2,1,0,win,Georges St-Pierre,Welterweight,S-DEC,5,00:05:00,True
Rashad Evans,Chael Sonnen,2013-11-16,"Las Vegas, Nevada, USA",Herb Dean,0,0,20,3,1,0,0,0,win,Rashad Evans,Light Heavyweight,KO/TKO Punches,1,00:04:05,False
Robbie Lawler,Rory MacDonald,2013-11-16,"Las Vegas, Nevada, USA",Mario Yamasaki,1,0,44,37,0,4,0,1,win,Robbie Lawler,Welterweight,S-DEC,3,00:05:00,False
Tyron Woodley,Josh Koscheck,2013-11-16,"Las Vegas, Nevada, USA",Herb Dean,2,0,22,5,0,0,0,0,win,Tyron Woodley,Welterweight,KO/TKO Punch,1,00:04:38,False
Ali Bagautinov,Tim Elliott,2013-11-16,"Las Vegas, Nevada, USA",Kim Winslow,0,0,43,48,1,2,0,1,win,Ali Bagautinov,Flyweight,U-DEC,3,00:05:00,False
Donald Cerrone,Evan Dunham,2013-11-16,"Las Vegas, Nevada, USA",Mario Yamasaki,1,0,32,24,1,0,1,0,win,Donald Cerrone,Lightweight,SUB Triangle Choke,2,00:03:49,False
Thales Leites,Ed Herman,2013-11-16,"Las Vegas, Nevada, USA",Kim Winslow,0,0,20,14,3,0,0,0,win,Thales Leites,Middleweight,U-DEC,3,00:05:00,False
Rick Story,Brian Ebersole,2013-11-16,"Las Vegas, Nevada, USA",Herb Dean,1,0,71,42,2,0,0,0,win,Rick Story,Welterweight,U-DEC,3,00:05:00,False
Erik Perez,Edwin Figueroa,2013-11-16,"Las Vegas, Nevada, USA",Kim Winslow,1,0,50,18,7,0,0,0,win,Erik Perez,Bantamweight,U-DEC,3,00:05:00,False
Jason High,Anthony Lapsley,2013-11-16,"Las Vegas, Nevada, USA",Mario Yamasaki,0,0,5,8,4,0,4,0,win,Jason High,Welterweight,U-DEC,3,00:05:00,False
Sergio Pettis,Will Campuzano,2013-11-16,"Las Vegas, Nevada, USA",Herb Dean,0,0,81,41,2,4,3,0,win,Sergio Pettis,Bantamweight,U-DEC,3,00:05:00,False
Gian Villante,Cody Donovan,2013-11-16,"Las Vegas, Nevada, USA",Kim Winslow,1,0,43,51,1,0,0,0,win,Gian Villante,Light Heavyweight,KO/TKO Punch,2,00:01:22,False
Vitor Belfort,Dan Henderson,2013-11-09,"Goiania, Goias, Brazil",Dan Miragliotta,2,0,12,1,0,0,0,0,win,Vitor Belfort,Light Heavyweight,KO/TKO Kick,1,00:01:17,False
Cezar Ferreira,Daniel Sarafian,2013-11-09,"Goiania, Goias, Brazil",Mario Yamasaki,0,0,15,21,3,0,0,0,win,Cezar Ferreira,Middleweight,S-DEC,3,00:05:00,False
Rafael Cavalcante,Igor Pokrajac,2013-11-09,"Goiania, Goias, Brazil",Kevin MacDonald,1,0,16,9,0,0,0,0,win,Rafael Cavalcante,Light Heavyweight,KO/TKO Knee,1,00:01:18,False
Brandon Thatch,Paulo Thiago,2013-11-09,"Goiania, Goias, Brazil",Dan Miragliotta,1,0,12,5,0,1,0,0,win,Brandon Thatch,Welterweight,KO/TKO Knee,1,00:02:10,False
Ryan LaFlare,Santiago Ponzinibbio,2013-11-09,"Goiania, Goias, Brazil",Mario Yamasaki,1,1,75,25,5,0,0,0,win,Ryan LaFlare,Welterweight,U-DEC,3,00:05:00,False
Jeremy Stephens,Rony Jason,2013-11-09,"Goiania, Goias, Brazil",Kevin MacDonald,1,0,3,1,0,0,0,0,win,Jeremy Stephens,Featherweight,KO/TKO Kick,1,00:00:40,False
Sam Sicilia,Godofredo Pepey,2013-11-09,"Goiania, Goias, Brazil",Dan Miragliotta,0,0,11,3,1,0,0,0,win,Sam Sicilia,Featherweight,KO/TKO Punches,1,00:01:42,False
Omari Akhmedov,Thiago Perpetuo,2013-11-09,"Goiania, Goias, Brazil",Kevin MacDonald,1,1,14,18,1,1,1,0,win,Omari Akhmedov,Middleweight,KO/TKO Punch,1,00:03:31,False
Thiago Tavares,Justin Salas,2013-11-09,"Goiania, Goias, Brazil",Dan Miragliotta,0,0,7,4,1,0,1,0,win,Thiago Tavares,Lightweight,SUB Rear Naked Choke,1,00:02:38,False
Adriano Martins,Daron Cruickshank,2013-11-09,"Goiania, Goias, Brazil",Mario Yamasaki,0,0,16,8,1,0,1,0,win,Adriano Martins,Lightweight,SUB Straight Armbar,2,00:02:49,False
Dustin Ortiz,Jose Maria,2013-11-09,"Goiania, Goias, Brazil",Kevin MacDonald,0,0,55,43,4,2,0,2,win,Dustin Ortiz,Flyweight,KO/TKO Punches,3,00:03:19,False
Tim Kennedy,Rafael Natal,2013-11-06,"Fort Campbell, Kentucky, USA",Herb Dean,1,0,13,13,0,0,0,0,win,Tim Kennedy,Middleweight,KO/TKO Punch,1,00:04:40,False
Alexis Davis,Liz Carmouche,2013-11-06,"Fort Campbell, Kentucky, USA",Gary Copeland,0,0,50,43,1,1,0,0,win,Alexis Davis,Women's Bantamweight,U-DEC,3,00:05:00,False
Yoel Romero,Ronny Markes,2013-11-06,"Fort Campbell, Kentucky, USA",Mario Yamasaki,1,0,50,18,0,2,0,0,win,Yoel Romero,Middleweight,KO/TKO Punch,3,00:01:39,False
Rustam Khabilov,Jorge Masvidal,2013-11-06,"Fort Campbell, Kentucky, USA",John McCarthy,1,0,32,38,2,1,1,0,win,Rustam Khabilov,Lightweight,U-DEC,3,00:05:00,False
Michael Chiesa,Colton Smith,2013-11-06,"Fort Campbell, Kentucky, USA",Gary Copeland,0,0,7,4,1,2,2,1,win,Michael Chiesa,Lightweight,SUB Rear Naked Choke,2,00:01:41,False
King Green,James Krause,2013-11-06,"Fort Campbell, Kentucky, USA",John McCarthy,1,0,20,22,0,0,0,0,win,King Green,Lightweight,KO/TKO Kick,1,00:03:50,False
Francisco Rivera,George Roop,2013-11-06,"Fort Campbell, Kentucky, USA",Mario Yamasaki,1,0,27,23,0,1,0,0,win,Francisco Rivera,Bantamweight,KO/TKO Punch,2,00:02:20,False
Dennis Bermudez,Steven Siler,2013-11-06,"Fort Campbell, Kentucky, USA",Mario Yamasaki,0,0,44,23,6,0,4,3,win,Dennis Bermudez,Featherweight,U-DEC,3,00:05:00,False
Amanda Nunes,Germaine de Randamie,2013-11-06,"Fort Campbell, Kentucky, USA",Herb Dean,0,0,14,1,1,0,0,0,win,Amanda Nunes,Women's Bantamweight,KO/TKO Elbows,1,00:03:56,False
